2023_Q1,0.49762142863716047,0.26818202046992007,4099.000000000094,2209.0000000000928,1.0374187115778346,0.4120792958134886,1.6153846153846154,-0.18372500398014452
2023_Q2,1.4041743891103842,1.0956952302134717,7898.100000000112,6158.100000000112,4.655097930143699,3.3237217325515527,1.5064935064935066,1.0828358990386215
2023_Q3,0.5296854383970038,0.07665614843645083,2245.0000000000045,325.00000000000455,0.5072324454398364,0.019849702356169792,1.641025641025641,-0.0
2023_Q4,0.9978799269017931,0.7320809158473953,881.1999999999898,641.1999999999898,2.9272752124194317,2.048755177040808,0.20512820512820512,0.0
2024_Q1,-0.9463209990274623,-1.1855396177379653,-3480.9000000001333,-4365.900000000133,-1.284881732006088,-1.4904062832791052,0.7564102564102564,-2.484189337588754
2024_Q2,1.8836222720257225,1.7001720333632755,19883.50000000028,17943.50000000028,5.17789530771628,4.400276365507177,1.6666666666666667,3.4651702183667115
2024_Q3,-3.0427156857343545,-3.2609831319381195,-26944.799999999937,-28894.799999999937,-2.966220136082701,-2.9509740591575104,1.6455696202531647,-12.650674720175571
2024_Q4,2.2435697499544385,2.053519841371501,22815.300000000156,20875.300000000156,5.705519054140482,5.076759848732222,1.6455696202531647,4.720473567507468
2025_Q1,2.4454864749967684,2.2544596322471584,5561.700000000019,5096.700000000019,inf,38.99301232945741,0.4025974025974026,2.857301152150199
2025_Q2,1.2134723212137613,1.1030463320267456,21075.499999999964,19155.499999999964,2.74114240241586,2.433668526372211,1.641025641025641,1.7805484975095793
2025_Q3,-0.5360581966103808,-0.702227914320071,-6288.300000000028,-8238.300000000028,-1.0612765856451163,-1.3855822233828095,1.6455696202531647,-2.535251026725474
2025_Q4,-4.503393751968099,-4.564126625712574,-46715.000000000146,-47360.000000000146,-5.677143343900332,-5.689951399617791,1.5925925925925926,-19.536276238162625
